Recording Key,Recording ID,Shot Type,Sample Count,acceleration_x_mean,acceleration_x_std,acceleration_x_min,acceleration_x_max,acceleration_x_range,acceleration_x_median,acceleration_x_q25,acceleration_x_q75,acceleration_x_rms,acceleration_x_energy,acceleration_x_total_abs_change,acceleration_x_max_step_change,acceleration_x_peak_time_step,acceleration_x_zero_crossings,acceleration_x_first_value,acceleration_x_last_value,acceleration_y_mean,acceleration_y_std,acceleration_y_min,acceleration_y_max,acceleration_y_range,acceleration_y_median,acceleration_y_q25,acceleration_y_q75,acceleration_y_rms,acceleration_y_energy,acceleration_y_total_abs_change,acceleration_y_max_step_change,acceleration_y_peak_time_step,acceleration_y_zero_crossings,acceleration_y_first_value,acceleration_y_last_value,acceleration_z_mean,acceleration_z_std,acceleration_z_min,acceleration_z_max,acceleration_z_range,acceleration_z_median,acceleration_z_q25,acceleration_z_q75,acceleration_z_rms,acceleration_z_energy,acceleration_z_total_abs_change,acceleration_z_max_step_change,acceleration_z_peak_time_step,acceleration_z_zero_crossings,acceleration_z_first_value,acceleration_z_last_value,gyroscope_x_mean,gyroscope_x_std,gyroscope_x_min,gyroscope_x_max,gyroscope_x_range,gyroscope_x_median,gyroscope_x_q25,gyroscope_x_q75,gyroscope_x_rms,gyroscope_x_energy,gyroscope_x_total_abs_change,gyroscope_x_max_step_change,gyroscope_x_peak_time_step,gyroscope_x_zero_crossings,gyroscope_x_first_value,gyroscope_x_last_value,gyroscope_y_mean,gyroscope_y_std,gyroscope_y_min,gyroscope_y_max,gyroscope_y_range,gyroscope_y_median,gyroscope_y_q25,gyroscope_y_q75,gyroscope_y_rms,gyroscope_y_energy,gyroscope_y_total_abs_change,gyroscope_y_max_step_change,gyroscope_y_peak_time_step,gyroscope_y_zero_crossings,gyroscope_y_first_value,gyroscope_y_last_value,gyroscope_z_mean,gyroscope_z_std,gyroscope_z_min,gyroscope_z_max,gyroscope_z_range,gyroscope_z_median,gyroscope_z_q25,gyroscope_z_q75,gyroscope_z_rms,gyroscope_z_energy,gyroscope_z_total_abs_change,gyroscope_z_max_step_change,gyroscope_z_peak_time_step,gyroscope_z_zero_crossings,gyroscope_z_first_value,gyroscope_z_last_value,acceleration_magnitude_mean,acceleration_magnitude_std,acceleration_magnitude_min,acceleration_magnitude_max,acceleration_magnitude_range,acceleration_magnitude_median,acceleration_magnitude_q25,acceleration_magnitude_q75,acceleration_magnitude_rms,acceleration_magnitude_energy,acceleration_magnitude_total_abs_change,acceleration_magnitude_max_step_change,acceleration_magnitude_peak_time_step,acceleration_magnitude_zero_crossings,acceleration_magnitude_first_value,acceleration_magnitude_last_value,gyroscope_magnitude_mean,gyroscope_magnitude_std,gyroscope_magnitude_min,gyroscope_magnitude_max,gyroscope_magnitude_range,gyroscope_magnitude_median,gyroscope_magnitude_q25,gyroscope_magnitude_q75,gyroscope_magnitude_rms,gyroscope_magnitude_energy,gyroscope_magnitude_total_abs_change,gyroscope_magnitude_max_step_change,gyroscope_magnitude_peak_time_step,gyroscope_magnitude_zero_crossings,gyroscope_magnitude_first_value,gyroscope_magnitude_last_value,dynamic_acceleration_mean,dynamic_acceleration_std,dynamic_acceleration_min,dynamic_acceleration_max,dynamic_acceleration_range,dynamic_acceleration_median,dynamic_acceleration_q25,dynamic_acceleration_q75,dynamic_acceleration_rms,dynamic_acceleration_energy,dynamic_acceleration_total_abs_change,dynamic_acceleration_max_step_change,dynamic_acceleration_peak_time_step,dynamic_acceleration_zero_crossings,dynamic_acceleration_first_value,dynamic_acceleration_last_value,acceleration_xy_correlation,acceleration_xz_correlation,acceleration_yz_correlation,gyroscope_xy_correlation,gyroscope_xz_correlation,gyroscope_yz_correlation
Cut_19,19,Cut,50,0.42647399999999996,1.427368927012214,-0.6207,5.1159,5.7366,-0.2368,-0.347525,0.444125,1.475979161573767,108.92572427,12.395999999999999,2.2282,23,2,-0.1808,-0.1596,0.5327879999999999,0.36781476851085504,-0.3806,1.7634,2.144,0.5186,0.276125,0.801375,0.6453255014331915,20.822250139999998,10.235000000000001,1.7466000000000002,24,4,0.5373,0.8623,0.6908619999999998,0.7901560429434176,-0.5856,2.5935,3.1791,0.5296,0.4677,1.204875,1.0436234684022776,54.45749719,8.7381,1.5709000000000002,24,2,1.2195,0.5746,42.63419999999999,127.92122217208528,-82.95,584.78,667.73,8.19,-18.689999999999998,26.46,133.61974895201683,892711.8655,1794.3799999999999,390.74,25,8,20.23,78.47,23.759399999999996,245.70508708205452,-284.06,748.65,1032.71,-2.24,-73.5,11.094999999999999,244.3932877760762,2986403.9554999997,2084.6000000000004,239.05,22,2,-6.86,-11.9,-20.631800000000002,135.84257566021046,-363.86,358.4,722.26,-0.7000000000000001,-9.7125,22.54,136.05077150093638,925490.6213,1590.61,174.57999999999998,19,6,2.38,15.61,1.5515156214461028,1.141476267736132,0.2779323298934473,5.476935257970465,5.199002928077017,1.0454054293608768,0.9828354333112892,1.7561601733068004,1.9194034052277806,184.2054716,12.581831297331247,1.67245113531424,24,0,1.344827193359801,1.048426730868686,200.081621898356,239.1726245010872,5.431657205678577,807.5393869032024,802.1077296975238,83.55242306159172,18.01665028615939,282.4573201469075,309.9873043303548,4804606.442299999,1755.8947268869083,414.31358418744,22,0,21.49364789885607,80.88771847443837,0.682857913416649,1.066552360623273,0.0007677852529026,4.476935257970465,4.476167472717562,0.30858054280613967,0.024014144152795024,0.7660220228145214,1.2574093164549858,79.05390945538971,12.274337983554929,1.672451135314239,24,0,0.344827193359801,0.0484267308686858,0.04756631616533875,-0.019993295858465873,-0.18675688101484114,0.8387828264500664,0.18689902196020763,0.028648850520509105
Cut_2,2,Cut,50,0.488012,2.0618457327276807,-1.0592,7.2936,8.3528,-0.41215,-0.795525,0.7475999999999999,2.098651800847392,220.21696906000005,17.1744,2.6651999999999996,23,2,-0.6288,-0.9926,0.09252600000000001,0.5544999489556665,-0.9289,2.0884,3.0173,0.1076,-0.26225,0.371675,0.5566703245189203,15.494092509999998,10.6559,2.1001,23,2,0.1215,0.1618,0.5677300000000001,0.9729101603447468,-0.833,2.7267,3.5597000000000003,0.17895,-0.0472,1.2206,1.1180073565947588,62.497022470000005,9.1531,1.2940999999999998,25,2,1.3886,0.1435,31.578400000000002,136.72027182535882,-142.94,592.62,735.56,6.859999999999999,-48.265,62.3875,138.98121966654344,965788.971,1751.3300000000002,445.76,24,5,-44.17,64.12,17.231199999999998,274.21924416787385,-282.59,873.11,1155.7,-46.025000000000006,-133.8225,12.285,272.0095297007074,3699459.2124,2383.0099999999998,282.31,22,3,-142.87,14.0,-16.912,176.7040774854955,-400.19,379.33,779.52,-27.37,-69.38749999999999,40.0925,175.74373423823678,1544293.0062,1738.8,224.07,19,4,-20.65,-82.67,1.8340434547925824,1.628961822485347,0.2946678638738876,7.822482517078577,7.52781465320469,1.1948310651848968,0.8788363166424951,1.9830968837118035,2.4421633198457466,298.20808403999996,16.391154926116855,2.5807939017562207,23,0,1.5291702488604728,1.0158869277631246,266.6339256421226,232.767672313305,51.87576216307574,923.674352464114,871.7985903010383,209.7741956482498,102.31083945085564,307.011903056659,352.40718464866745,6209541.1896,1920.8825558558665,413.71796891392125,22,0,150.96108207084367,105.55426708570336,1.004697016698447,1.5275225626618065,0.0043083961386437,6.822482517078577,6.818174120939934,0.45785803183248214,0.1269200193477279,0.9830968837118036,1.8155095073325382,164.80373856074178,16.011612042810793,2.5807939017562207,23,0,0.5291702488604728,0.0158869277631246,0.6286051108047275,0.0419649651319562,-0.43242736534668597,0.8843351130950206,0.012927653402484826,-0.07598269281022568
Cut_20,20,Cut,50,0.5962139999999999,1.9080354806748974,-0.855,7.4657,8.3207,-0.1793,-0.3382,0.5074500000000001,1.980721722352739,196.16292707000002,17.4986,3.5107,29,2,-0.0102,-0.2906,0.218344,0.4542224224373979,-1.8856,0.8821,2.7677,0.25145,0.012825,0.584125,0.499865733172419,12.49328756,9.3768,1.7530999999999999,31,4,0.0564,0.669,0.8105480000000002,0.8793718832652947,-1.1888,2.7655,3.9543,0.9460999999999999,0.606675,1.20065,1.1894608321420255,70.74085355999999,10.653699999999999,1.8915,30,2,0.9823,0.6808,42.3388,130.40047496846014,-62.79,629.23,692.02,3.325,-8.645,16.345,135.85570352399637,922838.609,1923.6000000000001,368.40999999999997,30,12,2.87,16.87,35.541799999999995,270.63885412482813,-262.29,868.14,1130.43,-2.065,-80.2375,23.87,270.26598217681783,3652185.0560999997,2367.12,358.54,28,4,-2.03,-2.59,-31.367000000000004,147.8283486006659,-409.57,349.23,758.8,0.84,-31.78,11.4625,149.66644555811433,1120002.2463,1559.25,172.97,24,6,6.93,3.08,1.772207512003839,1.5802421340547799,0.3213210699596278,7.740415007607797,7.419093937648169,1.104160970138608,0.9679539785192438,1.8544856020915073,2.3638826882482977,279.39706818999997,17.529580519138126,2.35250031858928,29,0,0.98397067537605,0.9977464607804932,208.46403050852015,268.1061056558421,4.8824686378921065,936.689290213142,931.80682157525,51.8753118606074,12.512190665340245,308.9514168471759,337.4915083790998,5695025.9114,1932.9435557324814,421.49903661645453,29,0,7.770630605041009,17.343338778908752,0.8958131497287475,1.512210552693957,0.0011556372512717,6.740415007607797,6.739259370356525,0.27214333240649885,0.04783526048896765,0.8544856020915071,1.7445705316186915,152.17631698961617,17.203063998228497,2.35250031858928,29,0,0.01602932462395,0.0022535392195068,0.17132543675955625,-0.2340718057721803,-0.6206735428612272,0.8088767456656851,0.3279684454341472,0.164450749054053
Cut_21,21,Cut,50,0.645144,1.7546863275892277,-0.7532,7.2622,8.0154,-0.11235,-0.24945,0.813025,1.8529858085803033,171.67782034,17.1348,2.7347,28,3,0.0168,-0.1164,0.36404,0.507673370808999,-1.6214,1.5972,3.2186,0.38615,0.067,0.747725,0.6205664573597255,19.2551364,9.87,2.0876,30,6,0.0659,0.8535,0.7368340000000001,0.9004409519807957,-0.9692,2.33,3.2992,0.82935,0.42805000000000004,1.228275,1.1565043767318826,66.87511867,9.9144,2.0957,29,2,0.978,0.4582,28.837200000000003,138.19896740569374,-141.82,642.04,783.8599999999999,0.525,-22.259999999999998,11.935,139.81616360063666,977427.9801999999,2128.28,438.8299999999999,29,12,15.54,17.5,27.083000000000006,267.2659264665064,-275.8,874.09,1149.89,0.034999999999999976,-88.305,20.5975,265.96229588045,3536797.1415000004,2429.0,360.01000000000005,27,4,4.06,3.92,-35.1442,130.55058131620862,-401.45,291.41,692.86,-1.855,-27.7025,7.1225000000000005,133.93169897376796,896884.9995,1477.56,173.18,23,6,8.33,4.55,1.764860423135658,1.4432917291235885,0.6097460946984409,7.662736986221046,7.052990891522605,1.0823592140983778,0.9887747404685517,2.003460794682864,2.2707182802364545,257.8080754100001,17.292001821527958,2.153499368206118,28,0,0.9803616934580828,0.975683580880605,203.23342285908114,261.3121877102174,6.341088234680227,914.368418636602,908.0273304019217,44.32902697799295,16.804935631094892,298.56962948549875,328.97143101491355,5411110.121200001,2081.194125138717,532.7788714275675,28,0,18.093205907190686,18.50186206845138,0.8220254441249066,1.410859786760503,0.0011137897362116,6.662736986221046,6.661623196484834,0.20002678127016388,0.024748505615872374,1.0034607946828638,1.6206297115407593,131.3220330964342,17.117172166894143,2.1534993682061176,28,0,0.0196383065419171,0.0243164191193949,0.22280568747517832,-0.2423015574429937,-0.5200592644730105,0.8695124598370509,0.1303512462279391,0.03919357627017376
Cut_22,22,Cut,50,0.509386,1.7560476041859876,-0.7115,6.9115,7.623,-0.1526,-0.45237499999999997,0.42367499999999997,1.8114919876720406,164.07516107,16.6317,3.6541,31,3,0.0315,-0.366,0.155374,0.5402151037223931,-1.6543,1.8893,3.5436,0.15885,-0.0359,0.443975,0.5568992646789902,15.50683955,11.430900000000001,2.3907,31,7,-0.0615,0.5724,0.7766219999999998,0.7963446460047359,-0.7437,2.9265,3.6702,0.79605,0.44325,1.140825,1.1066269607234407,61.23116150999999,9.213700000000001,1.4296,33,2,1.0211,0.7086,35.6762,163.39691527688032,-143.29,767.76,911.05,-1.225,-43.19,16.3975,165.64230175290368,1371868.6065,2448.39,518.0,32,14,-1.68,-0.35,24.207400000000003,254.7623255860254,-251.65,864.22,1115.8700000000001,-3.5700000000000003,-107.4325,6.615,253.36093602211054,3209588.1950999997,2332.6099999999997,358.61000000000007,31,5,-0.14,6.65,-21.950600000000005,147.44933915755604,-399.63,384.65,784.28,-11.024999999999999,-35.56,0.5075,147.60863899514825,1089415.5153,1697.22,206.29,27,5,0.7,-11.76,1.6719787593043578,1.435963116686761,0.2255788553920779,7.175970236142288,6.950391380750211,1.080411362068466,0.9680255665200717,1.6942624606061465,2.1945986518267984,240.81316213000002,15.777924898433001,2.5974198716710184,31,0,1.0234352495395105,0.9816881989715472,208.0978966002869,267.4763231339962,1.8253766734567412,1057.22747320527,1055.4020965318132,90.58700711057165,14.066687945995568,258.01622569015916,336.77506786874824,5670872.316899999,2212.2239789475398,457.87025142513653,32,0,1.8253766734567412,13.51453291830687,0.8025919523577258,1.3658188401408038,0.0084969261232281,6.175970236142288,6.16747331001906,0.3361462398621989,0.0423890910718927,0.7616916649535912,1.5723567419613416,123.61528619956427,15.379149197365937,2.5974198716710184,31,0,0.0234352495395102,0.0183118010284528,0.2121436272472725,-0.2556085668433555,-0.6949002999579248,0.853069933530517,0.3415793691614089,0.25435825530037137
Cut_23,23,Cut,50,0.579612,1.7232548746828973,-0.997,6.8632,7.8602,-0.07395,-0.39255,0.527,1.8017117656273436,162.30826432,16.636799999999997,2.9111,31,3,0.1486,-0.3418,0.269638,0.4091911189063574,-0.8945,1.1024,1.9969000000000001,0.2284,0.019225000000000003,0.6229,0.48661409289086566,11.839663770000001,7.609500000000001,1.9969000000000001,31,6,0.1325,0.7496,0.74513,0.9309206507867491,-0.8586,3.242,4.1006,0.74005,0.07864999999999998,1.307875,1.1851159056396128,70.22498549,10.965999999999998,2.3299,32,2,0.9538,0.53,49.9926,146.95360267104715,-81.2,649.67,730.87,10.71,-15.032499999999999,21.105,153.82689675736165,1183135.7082999998,1951.3200000000002,476.97999999999996,31,6,2.94,10.78,2.0523999999999973,270.49120149831117,-340.13,887.25,1227.38,-3.115,-143.325,7.577500000000001,267.7804933747042,3585319.6316,2567.04,348.53000000000003,30,5,-3.43,1.05,-37.9554,128.5982972593339,-381.22,335.09,716.31,-5.145,-62.8425,4.34,132.84345676773094,882369.2003,1517.32,231.63,26,6,3.29,1.89,1.7024854596184693,1.424637988885315,0.2450858013023194,7.285836660260783,7.0407508589584635,1.1193976837074473,0.9922289228754142,1.874555048595973,2.2107596593931236,244.37291358,16.571069391797796,2.1408439919191764,31,0,0.974357557573194,0.9796057370187252,215.29949703786417,260.8123443367107,4.661705696416281,1008.9943383884768,1004.3326326920604,96.30927096445654,20.27607979048895,328.35831820024225,336.1792539762084,5650824.540200001,2242.579672247955,530.0707182510228,31,0,5.58861342373938,10.994680531966356,0.8365755308978043,1.348706384540431,6.736773079452085e-05,6.285836660260783,6.285769292529988,0.29538050260252,0.027425129080122426,0.8799569749249077,1.5755911120474948,124.12436761815307,15.87431067970095,2.1408439919191764,31,0,0.025642442426806,0.0203942629812746,0.16986279938910373,-0.16814433430383086,-0.5800180215077908,0.8217017540792001,0.05810981486083541,-0.00566278286310868
Cut_24,24,Cut,50,0.546806,1.8975973553482017,-0.6969,8.5615,9.2584,-0.11895,-0.4458,0.31767500000000004,1.956490483033332,191.39275051000004,19.3162,4.0246,31,5,0.041,-0.4436,0.059078,0.6293951376536371,-2.573,2.5459,5.1189,0.14275,-0.07189999999999999,0.242475,0.6258639505515556,19.585284230000003,14.6128,5.1189,32,4,0.1296,0.2474,0.76819,0.8537925801375643,-0.9428,2.756,3.6988,0.9113,0.2022,1.2122000000000002,1.142146405063729,65.22492052999999,10.2935,1.579,32,2,1.0138,0.8425,53.961600000000004,177.77983104953162,-118.86,755.86,874.72,4.515000000000001,-7.577500000000001,30.939999999999998,184.07989905473113,1694270.4618,2155.37,763.77,32,13,26.11,-1.68,13.083,268.64549549545774,-284.9,961.8,1246.6999999999998,-3.395,-121.7125,3.8675,266.26708225764594,3544907.9547,2565.85,501.12999999999994,30,6,-1.47,-2.8,0.0923999999999991,170.4869317220531,-380.73,599.27,980.0,6.195,-30.1,23.1,168.773477027642,1424224.3274,2050.93,272.72,32,3,6.58,-34.09,1.7105433487440314,1.6282269552565563,0.2491249887104864,9.080749049500268,8.831624060789782,1.0790667750670897,0.9784553052688171,1.8227355030078234,2.350331701143479,276.20295527,19.87830616256303,3.782410675016514,31,0,1.022872230535173,0.9837652006449508,229.7797250675633,286.55115443500785,2.705660732612276,1115.7063458186478,1113.0006850860354,107.16382631267045,29.304615239139437,293.12111596779357,365.05897452055603,6663402.7439,2368.4948427690224,627.3726108938058,31,0,26.96644952528975,34.24602896687439,0.8330091856526898,1.5678752372955806,0.0022068250383751,8.080749049500268,8.078542224461893,0.2482324987628703,0.042910159388162256,0.8309777510886736,1.7615255910465615,155.14862039559688,19.70427179639647,3.782410675016514,31,0,0.0228722305351729,0.0162347993550493,0.35473490752897624,-0.19502106661438606,-0.41557018665560297,0.8203779601557577,0.2907550625797819,0.15918608744372675
Cut_25,25,Cut,50,0.59388,1.7163804205837543,-0.6998,7.4093,8.1091,-0.11019999999999999,-0.270275,0.43679999999999997,1.7999266561724119,161.98679837999998,17.169900000000002,3.294,27,3,0.0615,-0.0878,0.448456,0.44771969554576424,-0.9531,1.15,2.1031,0.32065,0.1166,0.9119,0.6305209363692851,19.87783256,9.3234,1.3483999999999998,27,6,0.2291,0.8989,0.6180399999999999,0.8076015584078928,-0.7935,2.3775,3.171,0.37185,0.246125,1.1807,1.0105193284643297,51.057465660000005,8.431099999999999,1.248,29,2,1.1741,0.2694,29.9348,172.1540018471833,-154.0,661.22,815.22,-5.25,-63.1225,11.8125,173.03280786024368,1497017.6298000002,2291.0299999999997,476.63,28,6,20.3,6.51,15.727599999999997,273.81263536951684,-271.81,905.45,1177.26,-2.52,-144.04250000000002,3.15,271.5165731663539,3686062.4752,2368.4500000000003,333.97,26,4,-4.69,-3.08,-39.2028,133.79324494158888,-465.43,251.93,717.36,-1.785,-30.8525,5.67,138.12848827088496,953973.9636000001,1559.4600000000003,254.87,23,5,4.62,-2.24,1.6608278423566236,1.3924331992378807,0.1422894233595737,7.590749561143484,7.44846013778391,1.1889025268142777,0.9736812745784096,1.6701806604800566,2.1583424037904644,232.9220966,16.456894357688544,2.549451448319364,27,0,1.1978229710604151,0.9425000848806327,216.59751826429434,278.16196363634856,1.8533483212823216,1030.7023822617275,1028.8490339404452,68.68590467248293,15.217982126164525,299.28799726736105,350.3442326798031,6137054.068600001,2235.596233038484,516.3496366658401,27,0,21.34081769754852,7.542154864493304,0.7910636257957637,1.3213338140657276,0.0031655052116223,6.590749561143484,6.587584055931862,0.3143936031407749,0.07363739472195897,0.7814967735010667,1.528655045223334,116.83931236433767,15.950997108088536,2.549451448319364,27,0,0.1978229710604151,0.0574999151193671,-0.07234979891666567,-0.14708180463997633,-0.3259793523374777,0.8705947483032143,-0.2417670945164695,-0.1255784237990805
Cut_26,26,Cut,50,0.6757779999999998,1.447639515998936,-0.5805,6.1737,6.7542,0.20535,-0.030375,0.578475,1.5844314028066977,125.52114351000002,15.0809,2.3278,28,4,0.0673,0.2006,0.47108799999999995,0.49696991845891564,-0.5951,1.5548,2.1498999999999997,0.3294,0.0761,0.920875,0.6811486046377839,23.19817108,8.955699999999998,2.1498999999999997,28,4,0.0688,0.9121,0.581282,0.8623485323823777,-0.885,2.316,3.2009999999999996,0.36015,0.18005,1.1994,1.0327927454237853,53.33304275,9.947099999999999,1.3586,29,2,0.9655,0.1742,36.660399999999996,134.18929319435287,-114.45,579.25,693.7,5.5649999999999995,-16.52,14.4025,137.80644400027163,949530.8003999998,1735.44,326.9,29,7,6.86,-1.4,15.870399999999997,244.82537533515597,-292.74,779.1,1071.8400000000001,-3.01,-101.325,23.3275,242.8838090857437,2949627.2358,2398.8999999999996,294.28,27,7,6.86,-6.3,-57.2068,129.86280110947862,-420.7,195.3,616.0,-0.63,-71.7325,5.425000000000001,140.71132909613212,989983.9068,1500.94,176.47000000000003,24,9,0.77,-0.77,1.6112926931254703,1.2141945360223796,0.2333119156837044,6.515063083347697,6.281751167663993,1.2049123408660996,0.9698063897728683,1.8461281817560522,2.010235594849519,202.05235734000001,15.849634286153165,1.8009652088864554,28,0,0.970284999368742,0.950006531556494,204.03192648287668,239.3737830164322,6.499453823206993,842.9713924564701,836.4719386332631,84.48556975303785,18.06225855904786,300.9660026790199,312.70247658117455,4889141.943,1892.5036324986438,409.81438552022564,27,0,9.73201418001433,6.499453823206993,0.7360098038880472,1.1414059219680852,0.0099954900889411,5.515063083347697,5.505067593258756,0.2561724317421568,0.07028935377725248,0.8617761468828826,1.3485035263391267,90.92308802745299,15.353231652789171,1.8009652088864554,28,0,0.0297150006312578,0.0499934684435059,0.014316704444419168,-0.21220098476454446,-0.435368689750268,0.8674628595023719,-0.11678854419063794,-0.20983837183092544
Cut_27,27,Cut,50,0.598608,1.41140363176925,-0.459,6.0705,6.5295,0.012799999999999999,-0.153675,0.5689,1.5200495206406928,115.52752726,14.1595,2.1177,27,4,0.0988,0.0205,0.367458,0.4525754942503166,-0.8089,1.2056,2.0145,0.3323,-0.0033250000000000003,0.76625,0.5794423769452836,16.78767341,9.1805,1.3535,27,9,-0.019,0.8601,0.6870820000000001,0.889222521378384,-1.0438,2.2333,3.2771,0.7078500000000001,0.46315,1.106625,1.116684392923981,62.34920167,9.607400000000002,1.658,8,2,1.0036,0.527,44.568999999999996,131.2134484342211,-79.66,433.93,513.59,1.085,-25.1475,21.7,137.3281669214295,942951.2715,1426.8100000000002,255.5,28,10,1.54,0.63,13.398000000000003,257.2272893765356,-307.09,775.95,1083.04,1.9249999999999998,-128.0475,29.1375,254.99424941751138,3251103.3618000005,2264.99,240.38000000000005,26,4,2.94,0.91,-41.9454,121.97899843005762,-373.45,199.15,572.6,-1.96,-36.9075,8.2075,127.83080660779702,817035.7559000001,1274.49,135.1,23,9,4.55,-1.96,1.6051636242549947,1.1591419179230371,0.3419069464050124,6.206322612465454,5.864415666060442,1.1001437595057815,0.9777437003984756,1.9970306280778973,1.9731416692168864,194.66440234000004,14.95015395287369,2.1735223483809554,27,0,1.0086304576008005,1.008920839312976,206.85933883579943,242.08073733401324,1.9411594473406868,858.7260035657473,856.7848441184066,51.45582040028851,14.756926759867252,316.67406454760885,316.57828065740705,5011090.389199999,1800.961320670009,277.5019218178789,27,0,5.63184694394299,2.250910926713894,0.7239114182680858,1.0874577433925363,0.006800933650739,5.206322612465454,5.1995216788147145,0.3092249872625651,0.03794970221192585,0.9970306280778973,1.2972897896345332,84.14803991450056,14.546374524525008,2.1735223483809554,27,0,0.0086304576008005,0.008920839312976,0.10169775426466199,-0.2992997845411072,-0.5609534951091972,0.8537739626985514,0.006347651408237358,0.0659551492952576
Cut_28,28,Cut,50,0.7886679999999999,1.9860247025037485,-0.6032,8.4897,9.092899999999998,-0.13285000000000002,-0.210975,0.71955,2.118349699837116,224.37027254,18.152299999999997,3.1059000000000005,23,2,-0.6032,-0.1449,0.20790199999999998,0.32024691652994686,-0.8542,0.7452,1.5994,0.2397,0.045775,0.44834999999999997,0.379117616842056,7.186508369999999,6.116500000000001,1.016,25,4,0.4099,0.4846,0.7076240000000001,0.8276671327759434,-0.795,2.3556,3.1506,0.8396,-0.084175,1.223,1.0826190236643727,58.60319751999999,7.82,1.1083,25,2,1.7473,0.8067,55.7284,143.73688993435192,-130.48,618.17,748.65,8.68,-7.3325,61.057500000000005,152.81604046696145,1167637.1112,1853.5299999999997,366.5899999999999,24,3,-111.16,7.63,39.5654,289.19756440537327,-260.68,946.75,1207.43,-6.125,-148.82,32.025000000000006,289.01201966354273,4176397.3755,2286.5499999999997,276.99000000000007,22,2,-149.87,-4.48,-24.255,124.08181111669833,-315.77,273.21,588.98,-18.83,-26.81,18.2525,125.20652921473385,783833.7479,1227.66,149.58999999999997,18,4,-3.43,-18.83,1.7333031363603424,1.6899643173637284,0.0651224231735889,8.61166334339656,8.54654092022297,1.056279201279788,0.9576935090818883,1.7817607117633671,2.4089830984463134,290.15997843,18.118704003876484,2.808202220066792,23,0,1.8933899598339483,0.9521544307516506,235.19769839158124,261.9382373129885,11.022055162264431,984.7858814483482,973.7638262860837,189.21984854291736,25.170526673875226,273.12041458137463,350.0819399683451,6127868.234600001,1909.5453627107645,420.44012814687943,22,0,186.6261701905711,20.80519646626775,0.9328737203673121,1.5864026555184805,0.0028333610326294,7.611663343396559,7.60882998236393,0.3107022563149576,0.04354296190243748,0.8697807785061582,1.826634417687161,166.8296647939657,17.718080641418272,2.808202220066792,23,0,0.8933899598339483,0.0478455692483493,0.17829386790956567,-0.15163117020583444,-0.575214904799496,0.8781108395670357,0.05722127578768483,0.14802435422453195
Cut_29,29,Cut,50,0.5246980000000001,1.821339183407727,-0.8484,6.9035,7.7519,0.0066,-0.6859,0.462825,1.8778282359683487,176.31194419000002,16.6199,3.2691000000000003,33,3,0.0351,-0.6698,0.087442,0.4597552024275349,-1.4413,1.2847,2.726,0.14675,-0.0229,0.31089999999999995,0.4634581454673119,10.739672630000001,10.686599999999999,1.8732,35,8,0.0571,0.4311,0.738664,0.9284474250739944,-1.0512,2.6096,3.6608,0.9388,0.213725,1.1756,1.179151743245966,69.51994168000002,10.5558,1.7956,35,2,1.0336,0.4948,53.89160000000001,167.1284916703313,-134.89,648.55,783.4399999999999,-4.165,-19.424999999999997,17.57,174.00459368648862,1513879.9311999998,1909.46,348.04,34,6,-18.2,-2.1,-6.179599999999998,273.2778651995072,-329.63,864.92,1194.55,-13.965,-164.15,1.2774999999999999,270.60185371131513,3661268.1615999998,2487.94,379.47,33,5,3.85,-0.77,-9.133600000000005,153.43928521731323,-365.68,462.98,828.6600000000001,1.3650000000000002,-19.950000000000003,24.657500000000002,152.17149737056545,1157808.2306000001,1767.22,257.25,34,4,-0.21,-12.67,1.7350924502612832,1.47111139405577,0.2214844689814615,7.110196342577327,6.888711873595865,1.1140705004624194,0.9683508577598622,1.9938943590070264,2.2652662470447047,256.57155850000004,16.653413985269214,2.524239985900647,33,0,1.035770910964389,0.9377133303947428,228.91275558949704,275.2699543202132,3.896806384720698,1054.7793720015577,1050.882565616837,120.45972663317889,19.82300184664488,323.76767396536013,355.89201517876177,6332956.3234,2292.461596765715,392.88409598536725,33,0,18.60394044282017,12.865916213002476,0.8968186671017729,1.3765390450941104,0.0029024728257478,6.110196342577327,6.107293869751579,0.4266599623447803,0.05330037333532353,0.9938943590070263,1.6313326667106967,133.06231347387165,15.915066406630835,2.524239985900647,33,0,0.0357709109643888,0.0622866696052573,0.17334046206158873,-0.2396132755679234,-0.5755037616470068,0.8567615350418795,0.13094002577991484,0.17298995495922156
